open,high,low,close,volume,amount,tradedate,ma_5,ma_20,ma_50,ma_200,ema_5,ema_20,price_ma20_diff,ma5_ma20_cross,ma5_ma20_cross_diff,slope_ma5,rsi_14,macd,macd_signal,macd_cross,macd_cross_diff,k,d,momentum_10,roc_10,rsi_reversal,reversal_signal,upperband,middleband,lowerband,atr_14,volatility_10,bollinger_width,obv,volume_change,vwap,mfi_14,cmf_20,chaikin_osc,cci_20,williams_%r_14,zscore_20,price_mean_diff,high_mean_diff,low_mean_diff,plus_di,minus_di,adx_14,trix_15,ultimate_osc,ppo,dpo_20,kst,kst_signal,kama_10,seasonality,one,sma_10,sma_30,ema_10,ema_30,percentb,accumdist,mfi_new,hl_spread,pricechannel_mid,renkoslope,return_1d,logreturn_1d,sma_5,sma_20,sma_60,ema_60,rsi_6,rsi_21,macd_12_26,macdsig_12_26,macd_8_17,macdsig_8_17,macd_16_32,macdsig_16_32,bollup_20_2,bollmid_20_2,bolllow_20_2,bollup_20_3,bollmid_20_3,bolllow_20_3,k_9,d_9,j_9,k_14,d_14,j_14,atr_21,plusdi_14,minusdi_14,plusdi_21,minusdi_21,adx_21,cci_14,cci_30,mfi_21,momentum_3,momentum_7,momentum_14,roc_5,roc_20,volatility_5,volatility_20,williamsr_14,williamsr_21,volumechange_5,volumechange_10,volumechange_20,zscore_10,trix_30,uo,dpo_30,kama_30,highlow_spread,pc_upper_20,pc_mid_20,pc_lower_20,renkoslope_3,percentb_20_2,close_div_ema20,high_minus_low,macd_12_26_minus_rsi_14,atr_14_x_volume,return_5d,close_lag1,close_lag2,volume_lag1,pricechange,up,down,consecutiveup,consecutivedown,cross_ma5,cross_ma5_count,volume_ma_5,volume_spike,volume_spike_count,close_ma5_diff,pch,ma5_ma20_diff,rsi_signal,macd_diff,bollinger_position,k_d_diff,macd_hist,ichimoku_tenkan,ichimoku_kijun,ichimoku_spana,ichimoku_spanb,ichimoku_chikou,coppock,chaikin_vol,eom,vortex_pos,vortex_neg,annualized_vol,fisher,cmo_14,vwap_deviation,obv_ma,obv_cross,obv_divergence,ad,vpt,peak,trough
3107.669,3177.7882,3023.3045,3170.7103,444667189,522305342.5,2022/3/16,3212.80944,3381.398755,3465.593918,3538.441806,3199.656716,3340.332779,-0.062308077,0,0,-17.13562,31.40830697,-81.97690795,-53.2037308,0,0,25.02725967,30.37624578,-313.4813,-8.997246305,0,0,3634.752583,3381.398755,3128.044927,80.98156429,0.023375804,0.149851494,-633210000,-0.043802897,3529.108434,35.71947059,0.027131731,-241563340.1,-221.1377958,-69.09619573,-1.663195354,-0.036714508,-0.049522215,-0.070503138,1.205441909,-20.45233576,-132.9093644,-0.209766195,8.080287214,-2.434075472,107.435945,-50.39531476,-28.31696769,3258.859375,0.961129784,1,3291.55824,3401.18246,3266.381951,3382.822828,0.084201162,15197482170,35.71947059,154.4837,3261.79585,1,0.034838875,0.034245738,3212.80944,3381.398755,3493.058817,3450.709557,36.1385524,34.11304423,-81.97690795,-53.2037308,-80.1052833,-50.43938081,-72.81284356,-49.27106764,3634.752583,3381.398755,3128.044927,3761.429497,3381.398755,3001.368013,25.68016149,30.84873944,15.34300561,25.02725967,30.37624578,14.32928746,68.05431429,1.205441909,-20.45233576,2.054822318,-21.63566692,-164.0440656,-152.6881444,-193.0262361,44.618039,-139.0364,-202.1449,-259.2461,-2.631077423,-8.51513656,0.033127009,0.017774939,-69.09619573,-69.09619573,-0.046362962,0.350063199,0.617007388,-0.970580792,-0.095572973,8.080287214,55.96354,3403.182483,154.4837,3500.2872,3261.79585,3023.3045,1,0.084201162,0.949219886,154.4837,-113.3852149,36009844552,-0.026310774,3063.9652,3223.5328,465037164,106.7451,1,0,1,0,0,2,402015308.6,0,0,-42.09914,0.034838875,-168.589315,-18.59169303,-28.77317716,-0.415798838,-5.34898611,-28.77317716,3249.09305,3261.79585,3485.31585,3532.7491,2928.5118,-10.06280575,147.1799619,-5.347352018,0.621599149,1.185821747,0.37107938,-0.533712563,-37.18338606,-0.101554866,219614413.2,0,0.917445166,15197482170,-54478294.97,0,0
3215.0105,3260.1673,3202.9337,3215.0445,420813458,532549484,2022/3/17,3196.5999,3368.74921,3457.954804,3537.084244,3204.785977,3328.400562,-0.045626641,0,0,-16.20954,33.58814266,-81.55762881,-58.8745104,0,0,30.08434742,30.27894633,-266.068,-7.643188779,0,0,3629.057279,3368.74921,3108.441141,83.78426429,0.024408834,0.15454286,-212396542,-0.05364401,3527.873339,35.90286987,-0.006325779,-257810083.6,-113.4218626,-59.80147708,-1.180944645,-0.015285661,-0.017828641,-0.007022188,1.165118203,-31.61057263,-129.1141151,-0.234270335,30.14184255,-2.429794265,115.44239,-55.62615578,-32.82895985,3254.866229,0.965739938,1,3264.95144,3395.20903,3257.047869,3371.99842,0.204763839,14954759471,35.90286987,57.2336,3261.79585,1,0.013982419,0.013885567,3196.5999,3368.74921,3485.849053,3442.982834,45.4084689,35.93101279,-81.55762881,-58.8745104,-74.31581854,-55.21466836,-74.19894049,-54.25664221,3629.057279,3368.74921,3108.441141,3759.211313,3368.74921,2978.287107,32.5114276,31.40296882,34.72834514,30.08434742,30.27894633,29.69514961,70.93469048,1.165118203,-31.61057263,1.97138414,-30.65678456,-159.425093,-65.84810041,-117.4016459,45.45906975,-8.4883,-78.4856,-236.3616,-2.458902697,-7.294934187,0.033366353,0.018214635,-59.80147708,-59.80147708,0.112273323,0.019920705,0.415628276,-0.467943566,-0.10261566,30.14184255,93.93747,3398.428401,57.2336,3500.2872,3261.79585,3023.3045,1,0.204763839,0.965942783,57.2336,-115.1457715,35257545980,-0.024589027,3170.7103,3063.9652,444667189,44.3342,1,0,2,0,1,2,410510725,0,0,18.4446,0.013982419,-172.14931,-16.41185734,-22.68311841,-0.295236161,-0.194598907,-22.68311841,3230.93235,3261.79585,3478.001075,3532.7491,2886.4257,-11.61666098,155.2531096,-3.444555884,0.734568382,1.128338282,0.387478222,-0.215767361,-32.82371468,-0.088673489,167991900.7,0,0.905433832,14954759471,-48594304.87,0,0
3207.1522,3260.7829,3197.3578,3251.0724,373035611,428415081.6,2022/3/18,3184.86504,3356.764965,3450.59248,3535.853195,3220.214785,3321.035975,-0.031486436,0,0,-11.73486,35.8274371,-77.42568157,-62.58474463,0,0,35.97350353,32.17713206,-196.5766,-5.701757923,0,0,3615.486842,3356.764965,3098.043088,85.68675714,0.025100812,0.154149534,160639069,-0.11353688,3526.824139,42.46762574,-0.010977321,-158670330.2,-89.34188182,-52.24818426,-0.817036164,0.001780615,-0.011265822,-0.001309584,1.190565703,-30.90872685,-127.4316118,-0.252271896,39.88953473,-2.312076455,124.347535,-59.89561205,-37.74949788,3254.649108,0.970063922,1,3245.29378,3391.53012,3255.96142,3364.196741,0.295740959,15213570200,42.46762574,63.4251,3261.79585,1,0.011206035,0.011143712,3184.86504,3356.764965,3478.783327,3436.690688,44.95907675,38.27347969,-77.42568157,-62.58474463,-64.47516714,-57.06676812,-72.76372927,-57.95805962,3615.486842,3356.764965,3098.043088,3744.847781,3356.764965,2968.682149,42.74470209,35.18354658,57.86701311,35.97350353,32.17713206,43.56624646,72.68373333,1.190565703,-30.90872685,1.576798739,-29.9190675,-153.3481447,-47.24635123,-108.2936948,45.81779868,187.1072,-5.316,-211.234,-1.772773125,-6.866272256,0.033968741,0.018380422,-52.24818426,-52.24818426,-0.028722885,-0.052070104,0.263885,0.0678295,-0.109303259,39.88953473,38.42628,3396.216409,63.4251,3500.2872,3261.79585,3023.3045,1,0.295740959,0.978933208,63.4251,-113.2531187,31964211805,-0.017727731,3215.0445,3170.7103,420813458,36.0279,1,0,3,0,1,3,408304421.8,0,0,66.20736,0.011206035,-171.899925,-14.1725629,-14.84093694,-0.204259041,3.796371465,-14.84093694,3203.46855,3261.79585,3474.153025,3532.7491,2958.282,-12.88352882,167.1564766,-3.148296069,0.748665863,1.110079854,0.398463041,0.214721292,-28.3451258,-0.078186983,120263670.6,1,0.882033528,15213570200,-44414054.9,0,0
3255.6152,3267.4982,3223.3892,3253.6857,354228488,421076289.7,2022/3/21,3190.89562,3344.918635,3442.870686,3534.214915,3231.371756,3314.621663,-0.027275083,0,0,6.03058,33.69978869,-73.09758864,-64.68731343,0,0,40.08223477,34.8121663,-119.1695,-3.53319348,0,0,3599.499534,3344.918635,3090.337736,86.77845,0.024495746,0.152219487,514867557,-0.050416428,3525.874955,42.51627455,-0.026691194,-61568013,-68.64010252,-51.70030276,-0.716730403,0.006281009,-0.004063748,0.011159275,1.175588113,-29.35371627,-125.580657,-0.264533042,32.87036563,-2.187431266,102.730365,-62.72391285,-42.67779015,3254.616823,0.98130647,1,3233.37683,3385.666947,3255.547653,3357.066997,0.320817399,15345949134,42.51627455,44.109,3261.79585,2,0.000803827,0.000803504,3190.89562,3344.918635,3472.472025,3430.690525,43.56363461,36.9019305,-73.09758864,-64.68731343,-55.78940773,-56.81129604,-70.90623599,-60.5476949,3599.499534,3344.918635,3090.337736,3726.789983,3344.918635,2963.047287,53.81768579,41.39492631,78.66320473,40.08223477,34.8121663,50.6223717,72.70178095,1.175588113,-29.35371627,0.935471942,-31.61667488,-145.6281234,-29.11605032,-95.92562302,46.06828833,82.9754,-42.4065,-235.149,0.935399199,-6.78753696,0.031464802,0.018389493,-51.70030276,-51.70030276,0.048110377,-0.100004093,0.174724561,0.278965304,-0.115575894,32.87036563,65.73915333,3392.449622,44.109,3500.2872,3261.79585,3023.3045,2,0.320817399,0.981616013,44.109,-106.7973773,30739399134,0.009353992,3251.0724,3215.0445,373035611,2.6133,1,0,4,0,1,4,411556382,0,0,62.79008,0.000803827,-154.023015,-16.30021131,-8.410275207,-0.179182601,5.270068469,-8.410275207,3174.9436,3261.79585,3471.20935,3532.7491,2975.4848,-13.56986263,122.47459,-3.574315289,0.742971984,1.124088082,0.388857915,0.609555776,-32.60042262,-0.077197649,105323951.9,1,0.832982376,15345949134,-44129316.45,0,0
3249.5428,3279.1127,3239.5323,3259.8619,361196158,402798964,2022/3/22,3230.07496,3335.05443,3435.421346,3532.547439,3240.868471,3309.406447,-0.022546118,0,0,39.17934,34.48274908,-68.38092337,-65.42603542,0,0,43.25300486,37.62577915,-33.6682,-1.022252689,0,0,3586.596172,3335.05443,3083.512688,88.04599286,0.023463702,0.150847158,876063715,0.019669988,3524.952892,48.85604068,-0.029090553,-13114831.09,-51.98475274,-50.40545496,-0.597853299,0.009242043,0.002670645,0.017749634,1.158663909,-30.13655444,-123.3724805,-0.271574084,36.75672524,-2.050005223,37.80077,-64.01089557,-47.24951637,3254.672048,0.984473817,1,3230.01001,3379.241383,3256.332061,3350.7957,0.350536675,15355793865,48.85604068,39.5804,3261.79585,4,0.001898217,0.001896417,3230.07496,3335.05443,3466.909692,3425.089586,55.11009122,37.33557405,-68.38092337,-65.42603542,-47.72067757,-54.99317234,-68.50873559,-62.13990304,3586.596172,3335.05443,3083.512688,3712.367042,3335.05443,2957.741818,61.87850159,48.22278474,89.1899353,43.25300486,37.62577915,54.50745627,73.60972381,1.158663909,-30.13655444,0.923933316,-30.67582557,-139.5728563,-12.73372334,-84.03651218,46.32021943,44.8174,-49.8848,-224.3297,6.393568047,-5.706559688,0.013712084,0.018363646,-50.40545496,-50.40545496,-0.223296145,-0.131587127,0.107014617,0.423729943,-0.121360337,36.75672524,83.06501667,3388.450312,39.5804,3500.2872,3261.79585,3023.3045,4,0.350536675,0.985029174,39.5804,-102.8636725,31801874347,0.06393568,3253.6857,3251.0724,354228488,6.1762,1,0,5,0,1,5,390788180.8,0,0,29.78694,0.001898217,-104.97947,-15.51725092,-2.954887951,-0.149463325,5.627225707,-2.954887951,3174.9436,3261.79585,3466.287775,3532.7491,3047.0624,-13.48697387,82.47491192,-3.264867262,0.760522727,1.111015761,0.37247472,0.683935566,-31.03450184,-0.075204123,124758015.3,1,0.76610752,15355793865,-43443687.93,0,0
3264.7923,3279.8868,3251.9817,3271.0325,349875370,405422033.5,2022/3/23,3250.1394,3324.14873,3428.938474,3530.858348,3250.923147,3305.751786,-0.015978897,0,0,20.06444,35.62929042,-63.01515858,-64.94386005,1,1,47.12147199,40.7910101,14.6441,0.449703727,0,0,3566.298611,3324.14873,3081.998849,88.11424286,0.023191668,0.145691364,1225939085,-0.031342493,3524.092969,48.02204629,-0.05016199,48576871.4,-38.39680762,-45.14159376,-0.438705399,0.012241496,0.004184517,0.018323861,0.049902748,-31.12240489,-120.3188516,-0.273658276,42.54698545,-1.891858463,-30.61863,-64.02339154,-51.48973552,3254.781884,0.987349442,1,3231.47442,3372.277607,3259.004868,3345.649687,0.39032365,15483638030,48.02204629,27.9051,3261.79585,4,0.00342671,0.003420852,3250.1394,3324.14873,3461.008148,3420.038534,100,39.52915326,-63.01515858,-64.94386005,-39.72283011,-51.9391039,-65.39584464,-62.79109136,3566.298611,3324.14873,3081.998849,3687.373551,3324.14873,2960.923909,69.49737007,55.31431318,97.86348384,47.12147199,40.7910101,59.78239576,72.41755714,0.049902748,-31.12240489,0.939143474,-31.9994487,-133.5042673,1.549214311,-72.95890948,50.51293737,19.9601,47.4997,-210.08,3.164029208,-6.251213585,0.005935517,0.018208288,-45.14159376,-48.06352516,-0.213174755,-0.249654304,0.07453965,0.555531422,-0.126562264,42.54698545,116.5570933,3384.447141,27.9051,3500.2872,3261.79585,3023.3045,4,0.39032365,0.98949731,27.9051,-98.644449,30829003322,0.031640292,3259.8619,3253.6857,361196158,11.1706,1,0,6,0,1,6,371829817,0,0,20.8931,0.00342671,-74.00933,-14.37070958,1.928701473,-0.10967635,6.330461889,1.928701473,3169.4824,3261.79585,3466.287775,3532.7491,3067.7587,-12.96778507,17.36737841,-3.303043346,0.765662581,1.121380896,0.368156315,0.838418702,-28.74141916,-0.071808681,145405602.4,1,0.671955862,15483638030,-42244766.65,0,0
3256.0573,3266.8866,3236.6592,3250.2644,329006654,390727516.5,2022/3/24,3257.18338,3315.16413,3422.222178,3529.105748,3250.703565,3300.467273,-0.019576627,0,0,7.04398,36.25906701,-59.74980487,-63.90504902,1,0,49.63280028,43.73827349,-45.8278,-1.39036766,0,0,3554.09722,3315.16413,3076.23104,87.46832857,0.022909718,0.144145557,896932431,-0.059646142,3523.238302,48.80363614,-0.035446429,58949792.14,-42.09531571,-45.34454313,-0.54324606,0.007243119,0.002035721,0.015260852,0.050271257,-31.35222986,-117.2652227,-0.272984323,71.81801394,-1.797046041,-58.77573,-65.29144696,-55.50024521,3254.715581,0.989932495,1,3226.89164,3364.42285,3257.415692,3339.495798,0.364188485,15450799841,48.80363614,30.2274,3261.79585,2,-0.006349096,-0.006369337,3257.18338,3315.16413,3454.802258,3414.472169,82.8490804,36.38832766,-59.74980487,-63.90504902,-35.52021014,-48.65532515,-63.53399353,-62.93967179,3554.09722,3315.16413,3076.23104,3673.563766,3315.16413,2956.764494,73.89270369,61.50711002,98.66389103,49.63280028,43.73827349,61.42185386,72.45355714,0.050271257,-31.35222986,0.938676842,-30.63570378,-131.259672,0.376868492,-77.8002718,46.44011382,-3.4213,186.2992,-197.3846,1.095471618,-5.238900413,0.006279746,0.017934419,-45.34454313,-52.41758244,-0.218165085,-0.130385882,-0.326295992,0.343773502,-0.131353429,71.81801394,119.76875,3379.180022,30.2274,3500.2872,3261.79585,3023.3045,2,0.364188485,0.984789162,30.2274,-96.00887188,28777662114,0.010954716,3271.0325,3259.8619,349875370,-20.7681,0,1,0,1,0,6,353468456.2,0,0,-6.91898,-0.006349096,-57.98075,-13.74093299,4.155244147,-0.135811515,5.894526789,4.155244147,3160.5509,3261.79585,3460.380525,3532.7491,3001.5605,-12.44815245,27.08221996,-3.056464701,0.782227461,1.113849372,0.363680504,0.570837597,-27.48186598,-0.077478126,174020601.9,1,0.626893427,15450799841,-44333661.55,0,0
3247.1568,3257.1061,3211.6445,3212.2399,340020006,389770396,2022/3/25,3249.41688,3303.20582,3414.876122,3527.089561,3237.882343,3292.064666,-0.027538678,0,0,-7.7665,38.2154662,-59.5438633,-63.03281187,1,0,50.5666227,46.01438989,-97.5068,-2.946050222,0,0,3537.319761,3303.20582,3069.091879,84.50775,0.023049591,0.141749533,556912425,0.033474557,3522.282301,49.46396326,-0.055968462,-47520165.07,-48.63579893,-47.56573245,-0.777108101,-0.001523421,0.000833298,0.007596844,0.052032421,-32.45059942,-114.065193,-0.272146776,69.51303638,-1.795357903,-7.11362,-67.62896875,-59.21932749,3253.350481,0.992222209,1,3217.14096,3356.065917,3249.201912,3331.28574,0.305722975,15119686161,49.46396326,45.4616,3261.79585,0,-0.011698894,-0.011767865,3249.41688,3303.20582,3447.617272,3407.841603,48.77827786,37.28773083,-59.5438633,-63.03281187,-35.96259732,-46.11677958,-63.70669809,-63.09307705,3537.319761,3303.20582,3069.091879,3654.376731,3303.20582,2952.034909,73.80693541,65.60705182,90.2067026,50.5666227,46.01438989,59.67108832,70.38349524,0.052032421,-32.45059942,0.966284439,-31.53673609,-128.8530505,-7.656777081,-86.95202249,47.46238649,-47.622,41.5296,-160.6153,-1.194452021,-6.929529388,0.006417811,0.017920783,-47.56573245,-60.38946486,-0.088505237,-0.114685996,-0.09938628,-0.079737676,-0.136010895,69.51303638,125.0465833,3372.186372,45.4616,3500.2872,3261.79585,3023.3045,0,0.305722975,0.97575237,45.4616,-97.75932951,28734325662,-0.01194452,3250.2644,3271.0325,329006654,-38.0245,0,1,0,2,0,5,346865335.2,0,0,-37.17698,-0.011698894,-53.78894,-11.7845338,3.488948571,-0.194277025,4.552232807,3.488948571,3151.59565,3261.79585,3463.598075,3532.7491,3004.1409,-12.31013271,6.721204384,-2.394049312,0.826183651,1.103086826,0.365900907,0.462525319,-23.56906759,-0.088023155,166757473.3,1,0.578315133,15119686161,-48311519.69,0,0
3185.1668,3230.2153,3159.8348,3214.5027,344994873,374472280,2022/3/28,3241.58028,3290.815635,3407.295802,3525.038505,3230.089129,3284.677812,-0.023189672,0,0,-7.8366,43.4623717,-58.52344227,-62.13093795,1,0,54.72569259,48.91815746,-9.0301,-0.280130545,0,0,3515.516263,3290.815635,3066.115007,82.65697143,0.021547828,0.136562271,901907298,0.014631101,3521.235444,50.2576909,-0.076299366,-25998218.47,-54.55706044,-36.95616764,-0.67924096,-0.000539528,-0.005364123,-0.006672458,0.053197483,-33.17720327,-109.8075089,-0.270600731,41.10948922,-1.768621177,18.931065,-67.12276338,-61.85760685,3253.118776,0.997324973,1,3216.23795,3348.919937,3242.892964,3323.75135,0.33018976,15310639320,50.2576909,70.3805,3261.79585,0,0.000704431,0.000704183,3241.58028,3290.815635,3440.891425,3401.502623,27.43042998,35.85038728,-58.52344227,-62.13093795,-35.12905765,-43.91923519,-63.26653986,-63.12776961,3515.516263,3290.815635,3066.115007,3627.866577,3290.815635,2953.764693,74.04372332,68.41927565,85.29261865,54.72569259,48.91815746,66.34076285,71.34355714,0.053197483,-33.17720327,0.953281262,-28.39442838,-127.0192338,-19.85441262,-97.36278471,42.85258204,-56.5298,-0.5418,-79.0274,-1.204265059,-7.157185742,0.006405611,0.01788166,-36.95616764,-59.9150661,-0.026066833,0.020789459,-0.002439044,-0.028249081,-0.140454612,41.10948922,98.72906333,3366.612327,70.3805,3500.2872,3261.79585,3023.3045,0,0.33018976,0.978635618,70.3805,-101.985814,28516231361,-0.012042651,3212.2399,3250.2644,340020006,2.2628,1,0,1,0,0,5,345018612.2,0,0,-27.07758,0.000704431,-49.235355,-6.537628296,3.607495686,-0.16981024,5.80753513,3.607495686,3151.59565,3261.79585,3463.598075,3532.7491,3035.8442,-11.50187508,0.122582083,-2.10687512,0.840947475,1.081166864,0.342061159,0.489722145,-13.07525659,-0.087109411,159452169,1,0.483132238,15310639320,-48068494.75,0,0
3216.0118,3229.1766,3196.4553,3203.9393,316273649,363964468.7,2022/3/29,3230.39576,3276.570865,3400.02577,3523.072513,3221.372519,3276.98843,-0.022166945,0,0,-11.18452,45.46151358,-57.89969767,-61.2846899,1,0,56.33738163,51.39123218,139.9741,4.568397187,0,0,3483.862648,3276.570865,3069.279082,72.57961429,0.013047041,0.126529711,585633649,-0.083251162,3520.306602,57.80112189,-0.134035238,-69429590.75,-40.59260417,-40.43924028,-0.700766465,-0.008140602,-0.006670683,0.00067182,0.060583718,-41.38768403,-106.6044899,-0.268747735,46.86413363,-1.753895561,-53.038065,-62.65002655,-63.21924149,3246.49647,0.998435421,1,3230.23536,3340.848297,3235.81048,3316.02154,0.324808384,15139041584,57.80112189,32.7213,3261.79585,-2,-0.003286169,-0.003291581,3230.39576,3276.570865,3434.024178,3395.025137,22.04177795,34.56220449,-57.89969767,-61.2846899,-34.85911029,-42.10721021,-63.05315137,-63.11284596,3483.862648,3276.570865,3069.279082,3587.508539,3276.570865,2965.633191,61.60842564,66.14899231,52.52729228,56.33738163,51.39123218,66.22968053,71.1498,0.060583718,-41.38768403,0.955877264,-30.92268506,-125.1583575,-14.41081322,-85.61284114,47.03904793,-46.3251,-47.1331,-52.4491,-1.715489849,-8.165918552,0.005937673,0.017686787,-40.43924027,-62.12969569,-0.124371503,-0.319895971,-0.029840379,-0.833211737,-0.144718525,46.86413363,32.00690333,3359.782365,32.7213,3500.2872,3261.79585,3023.3045,-2,0.324808384,0.977708457,32.7213,-103.3612112,22955019453,-0.017154898,3214.5027,3212.2399,344994873,-10.5634,0,1,0,1,0,5,336034110.4,0,0,-26.45646,-0.003286169,-46.175105,-4.53848642,3.384992228,-0.175191616,4.94614945,3.384992228,3219.8608,3261.79585,3468.57365,3532.7491,3058.7027,-9.354632251,-26.79033209,-0.159306176,0.992352929,1.032292913,0.207115358,-0.351329854,-9.076972839,-0.089869247,120033099.1,1,0.355268868,15139041584,-49107823.5,0,0
3217.5921,3266.5959,3216.3023,3266.5959,366753677,413008941.3,2022/3/30,3229.50844,3265.69108,3393.409046,3521.484432,3236.446979,3275.998665,0.000277068,0,0,-0.88732,47.54516097,-51.75293597,-59.37833911,1,0,65.29744528,56.02663655,95.8856,3.024104725,0,0,3448.495365,3265.69108,3082.886795,72.04120714,0.009524934,0.111954426,952387326,0.159608706,3519.374222,57.65367349,-0.11782919,35809162.44,-10.09902781,-16.78242744,0.00989933,0.008263406,0.002102331,0.000838067,3.771145264,-27.46324053,-108.1194883,-0.26264472,45.82097004,-1.568916479,-201.72588,-58.15010978,-63.49968083,3248.435876,0.999250011,1,3239.82392,3334.207143,3241.407829,3312.832789,0.502474833,15505795261,57.65367349,50.2936,3261.79585,-2,0.019556113,0.01936735,3229.50844,3265.69108,3427.965585,3390.814342,52.3149485,37.2705082,-51.75293597,-59.37833911,-26.84991679,-39.05575153,-58.85270672,-62.26081812,3448.495365,3265.69108,3082.886795,3539.897507,3265.69108,2991.484653,70.71529956,67.67109473,76.80370923,65.29744528,56.02663655,83.83906273,72.76081429,3.771145264,-27.46324053,3.383656732,-27.60714149,-124.6817492,21.97241056,-54.32079153,47.15414956,54.356,12.9102,-29.4963,-0.135633015,-6.245227731,0.011944469,0.018458727,-16.78242744,-48.99366371,0.048240912,-0.175217587,0.113508382,1.052453343,-0.148268784,45.82097004,-40.67704333,3356.914128,50.2936,3500.2872,3261.79585,3023.3045,-2,0.502474833,0.997129802,50.2936,-99.29809694,26421377615,-0.00135633,3203.9393,3214.5027,316273649,62.6566,1,0,1,0,1,6,339409771.8,0,0,37.08746,0.019556113,-36.18264,-2.454839028,7.625403139,0.002474833,9.270808728,7.625403139,3219.8608,3261.79585,3468.57365,3532.7491,3054.994,-7.115121255,-49.1549252,-1.004974017,0.891929014,1.022783984,0.151203642,1.323890353,-4.909678056,-0.071824792,115420097.2,1,0.245189466,15505795261,-41935547.04,0,0
3256.1369,3272.04,3246.063,3252.2029,398439934,428089033.6,2022/3/31,3229.89614,3254.2456,3387.347934,3519.786222,3241.698953,3273.732402,-0.000627703,0,0,0.3877,45.21677851,-47.49547953,-57.0017672,1,0,71.32815769,61.1271436,37.1584,1.155766273,0,0,3406.345459,3254.2456,3102.145741,66.87943571,0.008930835,0.0934778,553947392,0.086396563,3518.394429,65.27399917,-0.122705862,8759139.776,0.837384309,-16.61041747,-0.026859985,0.002670891,0.00340697,0.008745081,4.062203191,-32.76136237,-109.3021945,-0.254261877,48.42019021,-1.441352616,-83.5353,-55.78467191,-63.0429097,3248.549724,0.999768502,1,3243.53976,3327.012727,3243.370569,3308.921184,0.493285004,15295705125,65.27399917,25.977,3249.09305,-2,-0.004406116,-0.004415851,3229.89614,3254.2456,3422.218963,3386.269704,43.66724872,36.8588253,-47.49547953,-57.0017672,-22.24895792,-35.69439281,-55.77241868,-60.96313823,3406.345459,3254.2456,3102.145741,3482.395389,3254.2456,3026.095811,72.79022503,69.3774715,79.6157321,71.32815769,61.1271436,91.73018589,72.9580619,4.062203191,-32.76136237,3.374508761,-29.39111856,-124.1195939,32.15544541,-44.97710059,51.81979909,37.7002,-7.659,-57.5438,0.059641302,-6.575759904,0.011724585,0.018453714,-16.61041747,-52.01117357,0.211039136,-0.053167321,-0.034305746,0.35955105,-0.151265463,48.42019021,-70.62432667,3353.394301,25.977,3474.8816,3249.09305,3023.3045,-2,0.493285004,0.993423561,25.977,-92.71225804,26647437952,0.000596413,3266.5959,3203.9393,366753677,-14.393,0,1,0,1,1,6,353296427.8,0,0,22.30676,-0.004406116,-24.34946,-4.783221494,9.506287663,-0.006714996,10.2010141,9.506287663,3219.8608,3261.79585,3468.305425,3532.7491,3084.2845,-5.574658298,-54.13075052,0.09857161,0.994210798,1.007062709,0.141772617,0.470623777,-9.566442988,-0.075657103,111514813.1,1,0.181852202,15295705125,-43691119.55,0,0
3234.668,3287.2285,3226.2965,3282.7166,378210460,405675715.4,2022/4/1,3243.99148,3245.99898,3382.577148,3518.202101,3255.371502,3274.58804,0.011311655,0,0,14.09534,55.42157903,-41.18446518,-53.83830679,1,0,80.31559007,67.52329242,31.6442,0.973346518,0,0,3369.059797,3245.99898,3122.938163,65.07358571,0.008719614,0.075823078,932157852,-0.050771703,3517.501632,72.05919181,-0.056659161,99414772.11,11.65113428,-1.709545172,0.596739417,0.011091993,0.007247829,0.001701625,5.842111491,-32.99937807,-111.5575014,-0.242435216,48.01295894,-1.250182173,-30.95448,-53.47306969,-62.01503824,3249.426577,0.99999074,1,3246.70418,3320.078037,3250.524393,3307.230565,0.649184854,15617904039,72.05919181,60.932,3230.93235,0,0.009382471,0.009338729,3243.99148,3245.99898,3416.611097,3382.874521,60.2428447,39.10048342,-41.18446518,-53.83830679,-15.12827998,-31.58117024,-51.08104254,-58.98671909,3369.059797,3245.99898,3122.938163,3430.590205,3245.99898,3061.407755,80.67958405,73.14484235,95.74906746,80.31559007,67.52329242,105.9001854,74.57627143,5.842111491,-32.99937807,3.398463842,-28.75336895,-122.9285062,43.66507746,-34.6899143,51.44502197,78.7773,11.6841,59.1838,2.194004875,-4.783909267,0.01006,0.018596294,-1.709545172,-42.55419506,0.112318256,0.013872265,-0.038920169,1.329567033,-0.153499623,48.01295894,-23.98583667,3351.148833,60.932,3438.5602,3230.93235,3023.3045,0,0.649184854,1.002482315,60.932,-96.6060442,24611510787,0.021940049,3252.2029,3266.5959,398439934,30.5137,1,0,1,0,1,6,360934518.6,0,0,38.72512,0.009382471,-2.0075,5.421579027,12.65384162,0.149184854,12.79229765,12.65384162,3223.53165,3261.79585,3462.510325,3532.7491,3073.7488,-3.909653656,-55.63813639,0.179494168,0.978758223,0.984095807,0.138419589,3.800201167,10.84315805,-0.066747668,146196381.1,1,0.223042857,15617904039,-40142570.8,0,0
